WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	Estimates Start After
914	ALB	PCPI	Albania	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data. The index is based on 2000=100."	"Index, 2000=100"		Definition: Consumer price index annual average Source: National Statistical Office Latest actual data: 2006 Notes: CPI basket was expanded on December 2001. Primary domestic currency:  Albanian leks Data last updated: 08/2007	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.093	5.084	6.9	22.492	41.612	51.002	54.977	61.977	82.533	99.573	99.961	100	103.121	108.502	111.045	114.232	116.93	119.7	122.672	126.665	2006
914	ALB	PCPIPCH	Albania	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data."	Annual percent change		"See notes for:  Average annual inflation, consumer prices (Index, 2000=100)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.2	35.7	226	85	22.6	7.8	12.7	33.2	20.6	0.4	0	3.1	5.2	2.3	2.9	2.4	2.4	2.5	3.3	2006
914	ALB	PCPIE	Albania	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data. The index is based on 2000=100."	"Index, 2000=100"		Latest actual data: 2006 Primary domestic currency:  Albanian leks Data last updated: 08/2007	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.844	4.844	9.884	33.268	43.562	50.453	53.485	62.794	89.214	96.964	95.966	100	103.528	105.269	108.741	111.137	113.402	116.237	119.861	123.442	2006
914	ALB	PCPIEPCH	Albania	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data."	Annual percent change		"See notes for:  End of year inflation, consumer prices (Index, 2000=100)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	104	236.6	30.9	15.8	6	17.4	42.1	8.7	-1	4.2	3.5	1.7	3.3	2.2	2	2.5	3.1	3	2006
914	ALB	FLIBOR6	Albania	Six-month London interbank offered rate (LIBOR)		Percent																																
914	ALB	LUR	Albania	Unemployment rate		Percent of total labor force																																
914	ALB	LE	Albania	Employment		Persons	Millions																															
914	ALB	LP	Albania	Population		Persons	Millions	Definition: Population Source: World Bank. INSTAT Latest actual data: 2001 Primary domestic currency:  Albanian leks Data last updated: 08/2007	2.671	2.724	2.781	2.838	2.897	2.957	3.016	3.076	3.138	3.199	3.197	3.141	3.11	3.095	3.033	3.037	3.063	3.088	3.061	3.049	3.058	3.063	3.084	3.103	3.12	3.135	3.151	3.166	3.182	2001
914	ALB	GGB	Albania	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	National currency	Billions																															
914	ALB	GGB_NGDP	Albania	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	Percent of GDP																																
914	ALB	GGSB	Albania	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	National currency	Billions																															
914	ALB	GGSB_NPGDP	Albania	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	Percent of potential GDP																																
914	ALB	GGND	Albania	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																															
914	ALB	GGND_NGDP	Albania	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																
914	ALB	GGD	Albania	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																															
914	ALB	GGD_NGDP	Albania	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																
914	ALB	BCA	Albania	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	U.S. dollars	Billions	Definition: Balance on current transactions excluding exceptional financing Source: Central Bank Latest actual data: 2005 Primary domestic currency:  Albanian leks Data last updated: 08/2007	0.001	-0.01	-0.052	-0.037	-0.03	-0.027	0.001	0.007	-0.025	-0.075	-0.096	-0.165	-0.069	0.024	-0.087	-0.057	-0.171	-0.218	-0.089	0.077	-0.134	-0.149	-0.318	-0.296	-0.292	-0.545	-0.535	-0.76	-0.734	2005
914	ALB	BCA_NGDPD	Albania	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	Percent of GDP		"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars)."	0.1	-0.5	-2.4	-1.7	-1.4	-1.2	0.1	0.3	-1	-2.9	-4.6	-13.1	-8.7	1.8	-3.9	-2.1	-5.7	-10.1	-3.3	2.2	-3.6	-3.6	-7.1	-5.3	-3.9	-6.5	-5.9	-7.4	-6.5	2004
612	DZA	NGDP_R	Algeria	"Gross domestic product, constant prices"	Real GDP is expressed in billions of national currency units; the base year is country-specific.	National currency	Billions	Definition: Gross domestic product at constant market prices Source: IMF Staff Latest actual data: 2006 Base Year: 2001 Use of chain weighted prices indices: No Primary domestic currency:  Algerian dinars Data last updated: 09/2007	"2,656.53"	"2,736.23"	"2,911.35"	"3,068.56"	"3,240.40"	"3,421.86"	"3,415.02"	"3,391.12"	"3,326.68"	"3,486.37"	"3,530.01"	"3,487.65"	"3,543.45"	"3,468.95"	"3,437.73"	"3,570.00"	"3,705.66"	"3,746.42"	"3,937.49"	"4,063.49"	"4,150.86"	"4,260.80"	"4,461.06"	"4,768.87"	"5,016.86"	"5,272.72"	"5,462.05"	"5,722.98"	"6,019.88"	2006
612	DZA	NGDP_RPCH	Algeria	"Gross domestic product, constant prices"	Annual percentages of constant price GDP are year-on-year changes;  the base year is country-specific.	Annual percent change		"See notes for:  Gross domestic product, constant prices (National currency)."	-5.4	3	6.4	5.4	5.6	5.6	-0.2	-0.7	-1.9	4.8	1.3	-1.2	1.6	-2.1	-0.9	3.8	3.8	1.1	5.1	3.2	2.2	2.6	4.7	6.9	5.2	5.1	3.6	4.8	5.2	2006
612	DZA	NGDP	Algeria	"Gross domestic product, current prices"	GDP is expressed in billions of national currency units.	National currency	Billions	Definition: Gross domestic product at market prices Source: National Statistical Office Latest actual data: 2006 Primary domestic currency:  Algerian dinars Data last updated: 09/2007	162.5	191.5	207.6	233.7	263.9	291.6	296.6	312.7	347.7	422.043	554.4	862.132	"1,074.70"	"1,189.72"	"1,487.40"	"2,004.99"	"2,570.00"	"2,780.20"	"2,830.49"	"3,248.20"	"4,123.51"	"4,260.81"	"4,546.10"	"5,263.86"	"6,127.50"	"7,498.60"	"8,391.00"	"9,513.74"	"10,783.35"	2006
612	DZA	NGDPD	Algeria	"Gross domestic product, current prices"	Values are based upon GDP in national currency and the exchange rate projections provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise.	U.S. dollars	Billions	"See notes for:  Gross domestic product, current prices (National currency)."	42.346	44.372	44.78	47.529	51.513	61.132	61.535	63.3	51.664	52.558	45.443	46.67	49.217	50.963	42.426	42.066	46.941	48.178	48.188	48.845	54.749	55.181	57.053	68.013	85.027	102.103	113.888	125.866	139.46	2006
612	DZA	NGDP_D	Algeria	"Gross domestic product, deflator"	The GDP deflator is derived by dividing current price GDP by constant price GDP and is considered to be an alternate measure of inflation.   Please note:   Data are expressed in the base year of each country's national accounts.	Index		"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency)."	6.117	6.999	7.131	7.616	8.144	8.522	8.685	9.221	10.452	12.106	15.705	24.72	30.329	34.296	43.267	56.162	69.353	74.209	71.886	79.936	99.341	100	101.906	110.38	122.138	142.215	153.624	166.238	179.129	2006
